id,Loan Amount,Term,State,Annual Income,Income Verification Status,Average Account Balance,Due Amount,Home Ownership,Loan Purpose,Due Settlement,Installment Amount,Payment Plan,Approve Loan
2527,35000.0, 36 months,PA,80000.0,Verified,3720.0,50.0,RENT,credit_card,Y,1282.79,n,0
896,10000.0, 36 months,CA,65000.0,Partially Verified,4595.0,314.48,RENT,debt_consolidation,N,314.48,n,1
1539,5600.0,,WY,22000.0,Verified,2726.0,199.63,RENT,debt_consolidation,N,199.63,n,0
1436,8000.0, 36 months,NJ,80000.0,Not Verified,63315.0,4366.42,MORTGAGE,debt_consolidation,N,247.9,n,1
2394,15000.0, 36 months,TN,70000.0,Not Verified,15289.0,8282.27,MORTGAGE,credit_card,N,451.73,n,1
31,10500.0, 60 months,FL,170000.0,Partially Verified,3327.0,212.86,RENT,debt_consolidation,N,212.86,n,1
2402,30000.0, 60 months,PA,113000.0,Verified,8087.0,946.61,MORTGAGE,debt_consolidation,,946.61,n,0
1173,9000.0, 36 months,CA,62000.0,Partially Verified,947.0,7025.84,RENT,other,N,347.17,n,0
838,7500.0, 36 months,WA,101460.0,Partially Verified,5729.0,243.74,RENT,debt_consolidation,Y,243.74,n,1
2404,25000.0, 60 months,FL,200000.0,Verified,54208.0,634.7,OWN,debt_consolidation,N,634.7,n,0
2479,, 36 months,CA,48000.0,Not Verified,,194.99,RENT,credit_card,N,194.99,n,1
1854,, 36 months,FL,30000.0,Partially Verified,2899.0,212.22,RENT,debt_consolidation,Y,412.08,,0
878,18000.0, 36 months,AZ,,Not Verified,19277.0,592.63,MORTGAGE,debt_consolidation,N,592.63,n,1
1593,2425.0, 36 months,OH,20100.0,Verified,2393.0,76.26,RENT,major_purchase,Y,76.26,n,1
1900,17000.0, 36 months,NE,53000.0,Partially Verified,15010.0,50.0,MORTGAGE,debt_consolidation,Y,614.51,n,0
1547,17850.0, 60 months,NJ,102000.0,Verified,29285.0,571.93,MORTGAGE,debt_consolidation,Y,571.93,n,0
1257,, 36 months,NY,79000.0,Not Verified,2759.0,210.81,RENT,credit_card,N,210.81,n,1
1341,6000.0, 36 months,CA,120000.0,Partially Verified,45120.0,2943.2,MORTGAGE,home_improvement,N,194.99,n,1
359,16000.0, 36 months,TX,50000.0,Partially Verified,3905.0,16052.3,MORTGAGE,debt_consolidation,N,594.54,n,0
369,7000.0, 36 months,FL,70000.0,Not Verified,1197.0,6160.94,OWN,debt_consolidation,N,217.72,n,1
794,20800.0, 36 months,AL,101000.0,Verified,20693.0,824.15,MORTGAGE,debt_consolidation,Y,824.15,n,0
309,12000.0, 36 months,CA,44000.0,Verified,7644.0,253.0,RENT,other,Y,433.77,n,0
2448,5000.0, 36 months,CA,60000.0,Partially Verified,27799.0,50.0,MORTGAGE,home_improvement,Y,164.86,n,1
2240,30000.0, 60 months,OK,100000.0,Verified,11953.0,961.23,RENT,other,Y,961.23,n,0
880,24000.0, 60 months,CA,60000.0,Verified,21085.0,,OWN,debt_consolidation,,783.73,n,0
1666,3500.0, 36 months,OR,49000.0,Not Verified,5045.0,11.22,RENT,debt_consolidation,N,108.86,n,1
1528,11000.0, 36 months,CA,52000.0,Partially Verified,18070.0,50.0,MORTGAGE,home_improvement,Y,362.69,n,1
1411,7200.0, 36 months,CA,85000.0,Not Verified,3270.0,6192.99,RENT,debt_consolidation,N,226.42,n,1
87,11200.0, 36 months,MS,36358.0,Verified,2281.0,369.28,OWN,other,N,369.28,n,1
2272,24000.0, 36 months,OK,68500.0,Verified,2076.0,50.0,RENT,debt_consolidation,Y,1031.9,n,0
1695,6000.0, 36 months,FL,49000.0,Partially Verified,13006.0,3037.69,MORTGAGE,other,N,188.0,,1
141,12000.0, 36 months,AL,52000.0,Not Verified,2350.0,1162.6,RENT,other,N,395.66,n,1
64,16200.0, 36 months,TX,54000.0,Not Verified,14874.0,456.0,MORTGAGE,debt_consolidation,Y,533.75,n,1
983,25000.0, 36 months,TX,78000.0,Verified,1934.0,903.69,MORTGAGE,debt_consolidation,Y,903.69,n,0
1946,12000.0, 36 months,MA,110000.0,Partially Verified,18182.0,389.98,RENT,credit_card,Y,389.98,n,1
2052,,,IN,62000.0,Partially Verified,2959.0,50.0,MORTGAGE,debt_consolidation,Y,276.96,n,1
961,24000.0, 36 months,FL,80000.0,Verified,19019.0,791.32,MORTGAGE,debt_consolidation,N,791.32,n,1
521,15000.0, 36 months,OH,91000.0,Not Verified,,557.38,OWN,debt_consolidation,N,557.38,n,0
1661,4800.0, 36 months,IN,37000.0,Not Verified,4085.0,150.95,MORTGAGE,credit_card,N,150.95,n,1
820,8400.0, 36 months,TN,48000.0,Verified,3825.0,7874.51,OWN,major_purchase,N,263.19,n,1
2103,8000.0, 36 months,TX,75000.0,Partially Verified,6900.0,53.48,RENT,other,Y,289.18,n,0
77,5500.0,,NV,36000.0,Not Verified,2393.0,169.8,RENT,credit_card,N,169.8,n,1
1511,16800.0, 36 months,AL,85000.0,Not Verified,24677.0,553.12,MORTGAGE,debt_consolidation,Y,553.12,n,1
393,12000.0, 36 months,TN,66700.0,Not Verified,6288.0,389.98,RENT,debt_consolidation,Y,389.98,n,1
1293,12000.0, 36 months,CA,65000.0,Not Verified,7072.0,395.37,RENT,debt_consolidation,Y,395.37,n,1
262,15750.0, 36 months,FL,58000.0,Partially Verified,,25.0,RENT,debt_consolidation,,607.55,n,0
1728,7000.0, 36 months,CA,32000.0,Not Verified,2169.0,210.81,RENT,other,,210.81,n,1
2459,9000.0, 36 months,OK,30000.0,Verified,2749.0,360.18,RENT,debt_consolidation,,360.18,n,0
240,10000.0, 36 months,UT,60000.0,Not Verified,20375.0,5033.83,MORTGAGE,credit_card,N,309.87,n,1
721,30000.0, 36 months,CA,65000.0,Verified,39179.0,26018.55,OWN,credit_card,N,1084.43,n,0
1952,25000.0,,NY,107000.0,Verified,40543.0,824.29,MORTGAGE,debt_consolidation,N,824.29,n,1
1140,21000.0, 60 months,NC,42000.0,Not Verified,5480.0,622.43,MORTGAGE,debt_consolidation,Y,622.43,n,0
1555,16000.0, 60 months,VT,47000.0,,7461.0,481.33,MORTGAGE,credit_card,N,481.33,n,0
810,15525.0, 36 months,FL,51000.0,Partially Verified,10595.0,50.0,MORTGAGE,debt_consolidation,Y,627.5,n,0
944,6000.0, 36 months,LA,45000.0,Not Verified,1650.0,194.99,OWN,debt_consolidation,N,194.99,n,1
1259,35000.0, 36 months,TX,110000.0,Verified,2889.0,1293.0,RENT,debt_consolidation,Y,1265.16,n,0
799,19125.0, 60 months,MA,80000.0,Verified,3604.0,14399.3,RENT,debt_consolidation,N,475.21,n,0
2346,, 36 months,CA,46000.0,Not Verified,9010.0,198.12,RENT,medical,N,198.12,n,1
1109,5000.0, 36 months,CA,62000.0,Partially Verified,18008.0,5.0,MORTGAGE,home_improvement,Y,200.1,n,0
2097,15000.0, 60 months,MA,90000.0,Partially Verified,45881.0,492.61,MORTGAGE,debt_consolidation,N,492.61,n,0
2369,10000.0, 60 months,TX,75000.0,Partially Verified,2939.0,231.01,RENT,debt_consolidation,Y,264.89,n,0
2186,1500.0, 36 months,DC,44200.0,Partially Verified,,51.0,RENT,major_purchase,Y,49.39,n,1
910,7500.0, 36 months,LA,35000.0,Partially Verified,3614.0,267.36,OWN,home_improvement,N,267.36,n,0
2273,7700.0, 36 months,CO,60000.0,Partially Verified,3820.0,,OWN,debt_consolidation,N,242.15,n,1
2281,, 60 months,TX,50000.0,Partially Verified,8044.0,16452.29,MORTGAGE,credit_card,N,507.76,n,0
491,20000.0, 36 months,CA,120000.0,Not Verified,9226.0,12504.72,RENT,debt_consolidation,N,658.48,n,1
106,2500.0, 36 months,TX,58000.0,Verified,9152.0,92.9,OWN,medical,Y,92.9,n,0
1390,14400.0, 60 months,CA,35000.0,Partially Verified,24622.0,433.2,MORTGAGE,credit_card,Y,433.2,n,0
85,10000.0, 36 months,TN,70000.0,Partially Verified,1992.0,314.48,OWN,debt_consolidation,N,314.48,n,1
202,20000.0, 36 months,NC,95000.0,Verified,31368.0,626.64,MORTGAGE,debt_consolidation,Y,626.64,n,1
836,35000.0, 36 months,FL,180000.0,Partially Verified,42277.0,1084.55,OWN,debt_consolidation,N,1084.55,n,1
15,12000.0, 36 months,NC,40000.0,Not Verified,13848.0,377.37,OWN,debt_consolidation,Y,377.37,n,1
474,10000.0, 36 months,TX,85000.0,Partially Verified,6738.0,309.87,MORTGAGE,debt_consolidation,N,309.87,n,1
1824,12000.0, 36 months,FL,46700.0,Verified,16074.0,506.08,MORTGAGE,other,Y,506.08,n,0
1921,10000.0, 36 months,AZ,66000.0,Partially Verified,38950.0,9358.43,MORTGAGE,medical,N,313.32,n,1
1773,40000.0, 36 months,CA,300000.0,Partially Verified,56978.0,17277.58,MORTGAGE,other,N,1299.91,n,1
962,20000.0, 60 months,CA,72000.0,Not Verified,,575.25,MORTGAGE,debt_consolidation,N,575.25,n,0
1277,, 36 months,TN,40000.0,Verified,1761.0,606.28,RENT,debt_consolidation,Y,606.28,n,0
701,32000.0, 36 months,CA,140000.0,Partially Verified,24631.0,963.68,MORTGAGE,debt_consolidation,Y,963.68,,1
1399,4000.0, 36 months,VA,50000.0,Partially Verified,4475.0,144.59,RENT,debt_consolidation,Y,144.59,n,0
2127,15000.0, 60 months,TX,90000.0,Verified,2744.0,50.0,RENT,debt_consolidation,Y,473.31,n,0
654,14000.0, 36 months,MO,80000.0,Partially Verified,20550.0,,MORTGAGE,debt_consolidation,N,513.12,n,0
1819,30000.0, 36 months,OR,165000.0,Verified,34728.0,15494.09,MORTGAGE,credit_card,N,974.94,n,1
1957,12000.0, 36 months,CA,30000.0,Partially Verified,1542.0,427.78,RENT,debt_consolidation,N,427.78,n,0
633,24000.0, 36 months,PA,42000.0,Partially Verified,9559.0,,OWN,credit_card,N,779.95,n,1
1894,7125.0, 36 months,VA,21000.0,Partially Verified,2132.0,3509.03,OWN,debt_consolidation,N,257.56,n,0
2106,15000.0, 60 months,NY,38000.0,Partially Verified,2370.0,467.0,RENT,credit_card,Y,437.99,n,0
1185,16000.0, 60 months,FL,200000.0,Partially Verified,45642.0,2426.5,MORTGAGE,debt_consolidation,N,351.81,n,1
1096,9250.0, 36 months,FL,39000.0,Not Verified,12810.0,343.72,MORTGAGE,debt_consolidation,Y,343.72,n,0
600,5000.0, 36 months,CA,67500.0,Not Verified,,164.74,RENT,debt_consolidation,N,164.74,n,1
2364,20400.0, 36 months,CO,105000.0,Not Verified,29906.0,8371.87,MORTGAGE,debt_consolidation,N,614.35,n,1
1126,15000.0, 36 months,OK,85000.0,Partially Verified,39281.0,534.72,MORTGAGE,credit_card,Y,534.72,n,0
1240,3600.0, 36 months,FL,12348.0,Verified,1008.0,107.8,OWN,debt_consolidation,Y,130.14,n,0
825,19000.0, 36 months,NE,93000.0,Not Verified,6496.0,572.19,MORTGAGE,credit_card,N,572.19,n,1
793,39000.0, 60 months,CA,78000.0,Partially Verified,21944.0,33469.18,MORTGAGE,debt_consolidation,N,856.54,n,1
1549,5000.0,,IL,45000.0,Partially Verified,3281.0,164.62,RENT,major_purchase,Y,164.62,n,1
791,12000.0, 36 months,GA,130000.0,Not Verified,25791.0,361.38,MORTGAGE,credit_card,N,361.38,n,1
1385,5000.0, 36 months,PA,45000.0,Verified,3940.0,171.74,RENT,credit_card,N,164.74,n,1
310,9100.0, 36 months,TX,80000.0,Not Verified,1288.0,286.17,OWN,home_improvement,,286.17,n,1
735,11000.0, 36 months,AL,40000.0,Verified,4252.0,4481.9,RENT,debt_consolidation,N,403.17,n,0
187,5000.0, 36 months,MI,58000.0,Partially Verified,,164.74,OWN,credit_card,Y,164.74,n,1
298,22000.0, 36 months,CA,55000.0,Not Verified,9916.0,724.85,RENT,credit_card,N,724.85,,1
2028,6000.0, 36 months,NY,38000.0,Partially Verified,639.0,113.0,RENT,debt_consolidation,Y,188.0,n,1
1586,40000.0, 36 months,HI,110000.0,Verified,3821.0,1316.95,MORTGAGE,debt_consolidation,Y,1316.95,n,1
1746,8000.0, 36 months,CO,43000.0,Not Verified,16716.0,297.27,MORTGAGE,debt_consolidation,Y,297.27,n,0
2198,24500.0, 36 months,TN,35000.0,Verified,4213.0,885.62,MORTGAGE,credit_card,N,885.62,n,0
2541,16000.0, 36 months,AZ,108000.0,Verified,24786.0,633.96,MORTGAGE,debt_consolidation,Y,633.96,n,0
415,35000.0, 60 months,CT,75000.0,Partially Verified,12142.0,1052.9,MORTGAGE,debt_consolidation,N,1052.9,n,0
516,10000.0, 36 months,WA,60000.0,Partially Verified,749.0,3758.54,RENT,debt_consolidation,N,329.72,n,1
916,8000.0, 36 months,CA,71000.0,Not Verified,,289.18,RENT,small_business,Y,289.18,n,0
1958,5375.0, 36 months,AZ,50000.0,Verified,50443.0,2328.0,RENT,debt_consolidation,Y,207.34,n,0
564,20000.0, 36 months,MD,90000.0,Partially Verified,22476.0,712.96,MORTGAGE,credit_card,N,712.96,n,0
294,12000.0, 36 months,PA,117000.0,Not Verified,,389.98,MORTGAGE,vacation,N,389.98,n,1
2470,6000.0, 36 months,MO,111000.0,Not Verified,12963.0,3383.11,MORTGAGE,debt_consolidation,N,188.0,n,1
986,3500.0, 36 months,CA,62400.0,Partially Verified,811.0,3465.17,RENT,moving,N,113.75,n,1
1339,3500.0, 36 months,OH,54833.0,Verified,23803.0,1877.49,MORTGAGE,medical,N,109.67,n,1
1753,, 60 months,NC,349000.0,Verified,,859.56,MORTGAGE,debt_consolidation,N,859.56,n,1
572,, 36 months,CA,100000.0,Not Verified,2792.0,17878.57,RENT,debt_consolidation,N,593.49,n,1
1848,6000.0, 36 months,MI,50000.0,Not Verified,3798.0,344.14,RENT,debt_consolidation,N,197.55,n,1
2181,15000.0, 36 months,CA,144000.0,Not Verified,3284.0,487.47,RENT,debt_consolidation,Y,487.47,n,1
2055,6800.0, 36 months,MI,22740.0,Verified,3073.0,269.44,RENT,debt_consolidation,Y,269.44,n,0
1748,6000.0, 36 months,WA,38000.0,Verified,22649.0,4591.19,MORTGAGE,credit_card,N,197.55,n,1
1737,10000.0, 36 months,FL,71700.0,Verified,6090.0,840.59,MORTGAGE,credit_card,N,371.59,n,0
2413,15000.0, 60 months,CA,113000.0,Not Verified,5692.0,12605.58,RENT,credit_card,N,329.44,n,1
1999,6000.0, 36 months,CA,90000.0,Partially Verified,14336.0,186.61,MORTGAGE,credit_card,N,186.61,n,1
260,15000.0, 36 months,NC,53500.0,Partially Verified,2597.0,487.47,MORTGAGE,debt_consolidation,N,487.47,n,1
781,12375.0, 60 months,NY,43000.0,Partially Verified,2077.0,406.79,MORTGAGE,debt_consolidation,Y,406.79,n,0
832,7700.0, 36 months,OK,63000.0,Verified,10774.0,0.0,MORTGAGE,home_improvement,Y,274.49,n,0
1226,10000.0, 36 months,SD,50000.0,Partially Verified,14061.0,2828.37,RENT,debt_consolidation,,324.98,n,1
1127,15000.0, 60 months,AL,35000.0,Verified,18705.0,372.71,MORTGAGE,credit_card,Y,372.71,n,0
2014,15000.0, 36 months,NJ,,Not Verified,4130.0,494.57,MORTGAGE,debt_consolidation,Y,494.57,n,1
2401,9600.0, 36 months,VA,36000.0,Not Verified,1179.0,50.0,OWN,car,Y,298.58,n,1
1367,28000.0, 36 months,MD,129000.0,Verified,9308.0,50.0,RENT,home_improvement,Y,1080.09,n,0
1951,30000.0, 60 months,NC,75168.0,Verified,14703.0,745.42,,debt_consolidation,Y,745.42,n,0
1577,35000.0, 60 months,TX,115000.0,Verified,39838.0,1132.16,MORTGAGE,debt_consolidation,Y,1132.16,n,0
1947,9800.0, 36 months,IL,92000.0,Not Verified,7643.0,2673.73,MORTGAGE,credit_card,N,302.56,n,1
522,2900.0, 36 months,MS,16260.0,Partially Verified,1368.0,95.55,RENT,debt_consolidation,Y,95.55,n,1
2480,25000.0, 36 months,FL,100000.0,Not Verified,30134.0,823.69,MORTGAGE,debt_consolidation,,823.69,n,1
295,16000.0, 60 months,MA,54000.0,Partially Verified,1683.0,474.23,RENT,credit_card,N,474.23,n,0
2047,30000.0, 36 months,FL,175000.0,Partially Verified,1163.0,20465.03,MORTGAGE,house,N,939.96,n,1
1839,17000.0, 60 months,WA,96000.0,Partially Verified,14395.0,11854.81,MORTGAGE,debt_consolidation,N,450.31,n,0
546,30000.0, 36 months,MI,530000.0,Verified,18292.0,903.45,MORTGAGE,credit_card,N,903.45,n,1
2113,20000.0, 36 months,TX,120000.0,Not Verified,23524.0,50.0,MORTGAGE,credit_card,Y,619.74,n,1
2147,15825.0, 60 months,MA,99000.0,Not Verified,20309.0,347.56,,credit_card,N,347.56,n,1
1759,24000.0, 36 months,MN,125000.0,Not Verified,4996.0,8061.89,OWN,credit_card,N,754.74,n,1
2254,2000.0, 36 months,MI,75000.0,Not Verified,3223.0,62.21,MORTGAGE,debt_consolidation,N,62.21,n,1
1193,25650.0, 36 months,MI,88500.0,Verified,14204.0,50.0,MORTGAGE,debt_consolidation,Y,845.72,n,1
2453,25000.0, 60 months,AR,83000.0,Verified,10662.0,701.04,RENT,credit_card,Y,701.04,n,0
2351,35000.0, 60 months,NC,105000.0,Verified,6152.0,1132.16,MORTGAGE,other,Y,1132.16,n,0
1349,9600.0, 36 months,FL,75000.0,Partially Verified,18020.0,316.07,MORTGAGE,debt_consolidation,Y,316.07,n,1
360,2800.0, 36 months,TX,80000.0,Partially Verified,10661.0,2101.17,MORTGAGE,debt_consolidation,N,87.09,n,1
139,14000.0, 36 months,TX,46000.0,Partially Verified,2371.0,506.07,MORTGAGE,debt_consolidation,Y,506.07,n,0
620,10000.0, 36 months,LA,70000.0,Not Verified,13902.0,329.48,OWN,debt_consolidation,Y,329.48,n,1
1602,18000.0, 36 months,CA,120000.0,Partially Verified,41105.0,16395.34,MORTGAGE,credit_card,N,566.05,,1
34,14000.0, 60 months,KY,85000.0,Partially Verified,6307.0,402.68,RENT,debt_consolidation,Y,402.68,n,0
1901,25000.0, 60 months,AZ,69000.0,Not Verified,15988.0,50.0,MORTGAGE,debt_consolidation,Y,701.04,n,0
1106,35000.0, 36 months,CA,160000.0,Partially Verified,8085.0,1282.79,RENT,debt_consolidation,Y,1282.79,n,0
376,15425.0, 36 months,WA,42000.0,Verified,3122.0,2.0,RENT,debt_consolidation,Y,661.09,n,0
1779,5550.0, 36 months,MD,40000.0,Partially Verified,910.0,50.0,MORTGAGE,major_purchase,Y,222.11,n,0
1077,15000.0, 36 months,OK,47800.0,Partially Verified,,494.57,MORTGAGE,credit_card,Y,494.57,n,1
2048,10000.0, 36 months,PA,100000.0,Verified,39504.0,50.0,MORTGAGE,vacation,Y,301.15,n,1
2372,10000.0, 36 months,SC,30000.0,Partially Verified,2526.0,0.0,RENT,debt_consolidation,N,361.48,n,0
1264,10825.0, 36 months,NY,27080.0,Verified,990.0,356.92,RENT,debt_consolidation,,356.92,n,1
2216,20000.0, 60 months,TN,95000.0,Partially Verified,20025.0,814.46,MORTGAGE,debt_consolidation,Y,631.07,n,0
946,33700.0, 36 months,NY,90000.0,Verified,4842.0,725.0,RENT,debt_consolidation,Y,1235.14,n,0
1212,10000.0, 36 months,AK,85000.0,Partially Verified,6069.0,50.0,MORTGAGE,major_purchase,Y,366.51,n,0
234,7000.0, 36 months,CO,48000.0,Partially Verified,3468.0,230.64,MORTGAGE,credit_card,N,230.64,n,1
2539,20000.0, 36 months,TX,100000.0,Not Verified,6355.0,649.96,OWN,credit_card,Y,649.96,n,1
1292,6400.0, 36 months,CA,46770.0,Partially Verified,1559.0,207.99,RENT,debt_consolidation,Y,207.99,n,1
2326,12000.0, 36 months,WI,70000.0,Partially Verified,,7028.32,RENT,credit_card,N,370.48,n,1
1512,, 36 months,CA,140000.0,Partially Verified,2818.0,834.75,MORTGAGE,debt_consolidation,Y,834.75,n,0
1424,,,MN,32000.0,Partially Verified,3607.0,315.12,OWN,debt_consolidation,N,315.12,n,0
506,16000.0, 36 months,NY,75000.0,Verified,61479.0,7574.09,MORTGAGE,debt_consolidation,N,594.54,n,0
979,19200.0, 60 months,VA,57000.0,Not Verified,1989.0,25.0,OWN,debt_consolidation,Y,605.83,n,0
2366,18000.0, 36 months,CA,90000.0,Not Verified,5240.0,566.05,RENT,debt_consolidation,Y,566.05,n,1
1317,10250.0, 36 months,TN,42000.0,Not Verified,3299.0,318.8,RENT,credit_card,N,318.8,n,1
2436,6000.0, 36 months,IL,85000.0,Partially Verified,21834.0,185.93,MORTGAGE,debt_consolidation,N,185.93,n,1
629,18000.0, 60 months,TX,98500.0,Verified,16334.0,538.0,MORTGAGE,debt_consolidation,Y,447.25,n,0
61,5000.0, 36 months,NY,29500.0,Not Verified,2574.0,50.0,MORTGAGE,home_improvement,,154.94,n,1
2026,22000.0, 60 months,CA,50000.0,Not Verified,7682.0,546.64,RENT,credit_card,N,546.64,n,0
2306,5000.0, 36 months,MD,110000.0,Not Verified,8464.0,154.37,OWN,debt_consolidation,N,154.37,n,1
1444,10000.0, 36 months,UT,50000.0,Partially Verified,13923.0,5207.98,MORTGAGE,debt_consolidation,N,329.48,n,1
227,10000.0, 60 months,NY,48000.0,Partially Verified,3935.0,248.48,MORTGAGE,other,Y,248.48,n,0
2043,29250.0, 60 months,NY,65000.0,Verified,8055.0,866.95,RENT,debt_consolidation,Y,866.95,n,0
2499,8000.0, 36 months,FL,48375.0,Not Verified,15506.0,61.5,MORTGAGE,debt_consolidation,Y,263.58,n,1
526,5000.0, 36 months,NY,44000.0,Verified,582.0,121.0,RENT,other,Y,164.74,n,1
92,, 36 months,NC,,Not Verified,3168.0,490.92,OWN,debt_consolidation,N,490.92,n,1
2511,10000.0, 36 months,NE,65000.0,Not Verified,12659.0,100.0,RENT,debt_consolidation,Y,329.72,n,1
519,15425.0, 36 months,OH,57101.0,Verified,6290.0,549.87,MORTGAGE,debt_consolidation,Y,549.87,n,0
1116,3400.0, 36 months,ID,35000.0,Partially Verified,391.0,124.62,RENT,car,Y,124.62,n,0
1721,5600.0, 36 months,FL,,Partially Verified,2163.0,199.63,RENT,debt_consolidation,N,199.63,n,0
1368,12800.0, 60 months,VA,60000.0,Not Verified,,10656.28,MORTGAGE,credit_card,,275.06,n,1
1950,6725.0, 36 months,SC,,Partially Verified,10034.0,5672.65,MORTGAGE,debt_consolidation,N,221.74,n,1
1403,9000.0, 36 months,WA,50000.0,Not Verified,2157.0,,RENT,debt_consolidation,Y,296.75,n,1
1903,, 36 months,CA,41000.0,Verified,16741.0,281.32,MORTGAGE,medical,Y,281.32,n,0
72,30000.0, 60 months,TX,75000.0,Partially Verified,3004.0,862.87,RENT,debt_consolidation,N,862.87,n,0
1591,35000.0, 60 months,GA,78000.0,Verified,23991.0,35105.05,MORTGAGE,debt_consolidation,N,869.66,n,0
2424,9000.0, 36 months,CA,85000.0,Verified,3673.0,320.83,RENT,medical,Y,320.83,n,0
762,18000.0, 60 months,GA,98000.0,Partially Verified,10298.0,447.25,MORTGAGE,debt_consolidation,N,447.25,n,0
36,30000.0, 36 months,TX,92000.0,Partially Verified,24369.0,500.0,MORTGAGE,debt_consolidation,,1252.12,n,0
2205,4700.0, 36 months,FL,115000.0,Not Verified,,3622.44,MORTGAGE,credit_card,N,141.54,n,1
1674,15000.0, 36 months,WA,110000.0,Verified,38216.0,493.86,MORTGAGE,debt_consolidation,N,493.86,n,1
121,18000.0, 36 months,CA,85000.0,Verified,44475.0,7310.61,MORTGAGE,debt_consolidation,N,,n,0
1285,18000.0, 36 months,VA,197000.0,Partially Verified,38091.0,542.07,MORTGAGE,home_improvement,N,542.07,n,1
1733,10100.0, 36 months,TX,33000.0,Verified,2701.0,360.05,RENT,medical,Y,360.05,n,0
142,8000.0, 36 months,AZ,46238.0,Verified,4641.0,3804.56,RENT,credit_card,N,248.82,n,1
1725,5500.0, 36 months,OH,35000.0,Not Verified,11948.0,3623.75,MORTGAGE,other,,181.22,n,1
1170,16000.0, 36 months,VA,67000.0,Not Verified,14782.0,50.0,MORTGAGE,debt_consolidation,Y,493.97,n,1
267,28000.0, 60 months,HI,86000.0,Verified,,100.0,RENT,debt_consolidation,Y,785.16,n,0
1422,6400.0, 36 months,NC,65000.0,Partially Verified,2936.0,2628.36,RENT,credit_card,N,201.27,n,1
223,9125.0, 36 months,MA,55000.0,Verified,,325.29,RENT,debt_consolidation,Y,325.29,n,0
1323,15000.0, 36 months,AL,160000.0,Not Verified,,8221.24,MORTGAGE,debt_consolidation,N,494.22,n,1
2143,8000.0, 36 months,NC,77000.0,Not Verified,1216.0,248.82,MORTGAGE,home_improvement,Y,248.82,n,1
2340,40000.0, 36 months,AZ,110000.0,Verified,19474.0,50.0,MORTGAGE,debt_consolidation,Y,1318.86,n,1
2092,10000.0, 36 months,WI,155000.0,Not Verified,20877.0,301.15,MORTGAGE,other,N,301.15,n,1
1099,24000.0, 60 months,FL,76000.0,Verified,10707.0,700.0,MORTGAGE,debt_consolidation,Y,757.29,n,0
1379,33600.0, 60 months,NJ,120000.0,Verified,2921.0,,MORTGAGE,debt_consolidation,Y,834.87,n,0
2204,3600.0, 36 months,HI,100000.0,Partially Verified,3190.0,118.7,RENT,debt_consolidation,Y,118.7,n,1
2017,10000.0,,TX,63000.0,Verified,34288.0,3902.3,MORTGAGE,debt_consolidation,N,309.87,,1
2207,12000.0, 60 months,CA,,Partially Verified,994.0,336.5,RENT,debt_consolidation,N,336.5,n,0
2520,25000.0, 60 months,NJ,80000.0,Not Verified,26986.0,634.7,RENT,debt_consolidation,Y,634.7,n,0
1668,16000.0,,FL,44396.0,Verified,4565.0,527.16,RENT,debt_consolidation,Y,527.16,n,1
152,20000.0, 60 months,CA,96368.0,Partially Verified,50397.0,631.07,MORTGAGE,debt_consolidation,Y,631.07,n,0
427,21000.0, 60 months,MN,70000.0,Not Verified,2547.0,17326.81,RENT,debt_consolidation,N,461.74,n,1
